,0
1093735313,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0121604325, 'C': 0.0209200365, 'FA': 0.0022203788, 'GA': 0.0054035969, 'Start': 0.1339278519, 'Stub': 0.8253677034}}}}"
985054758,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0086264306, 'C': 0.0131449471, 'FA': 0.0016329964, 'GA': 0.0037153974, 'Start': 0.0499599424, 'Stub': 0.9229202861}}}}"
1114131425,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.035579254, 'C': 0.1271873483, 'FA': 0.0048842488, 'GA': 0.0126794101, 'Start': 0.7198939827, 'Stub': 0.0997757562}}}}"
886461023,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0072528493, 'C': 0.0100702742, 'FA': 0.0013508028, 'GA': 0.0027157554, 'Start': 0.0322267134, 'Stub': 0.9463836049}}}}"
1067323463,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.2659246102, 'C': 0.2946881535, 'FA': 0.0061493447, 'GA': 0.0441023146, 'Start': 0.3683521078, 'Stub': 0.0207834693}}}}"
1094157275,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0059838389, 'C': 0.0076461376, 'FA': 0.0012041032, 'GA': 0.0024957341, 'Start': 0.0130073413, 'Stub': 0.9696628448}}}}"
825090349,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0129884693, 'C': 0.0163657333, 'FA': 0.0023980741, 'GA': 0.004524076, 'Start': 0.1397783492, 'Stub': 0.8239452982}}}}"
1082380535,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0701348529, 'C': 0.2090189711, 'FA': 0.0056409357, 'GA': 0.0141509158, 'Start': 0.6599393239, 'Stub': 0.0411150006}}}}"
1037116181,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.1409603326, 'C': 0.421612588, 'FA': 0.0072928354, 'GA': 0.1655892499, 'Start': 0.2535718359, 'Stub': 0.0109731583}}}}"
1110866224,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0146418739, 'C': 0.0243150588, 'FA': 0.0028005513, 'GA': 0.0052143513, 'Start': 0.1971199769, 'Stub': 0.7559081877}}}}"
1106157497,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0518721911, 'C': 0.120087796, 'FA': 0.0037436488, 'GA': 0.0075531277, 'Start': 0.764458423, 'Stub': 0.0522848134}}}}"
1095742971,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0320891801, 'C': 0.0610656048, 'FA': 0.0045695042, 'GA': 0.0120766157, 'Start': 0.3830259635, 'Stub': 0.5071731318}}}}"
1073473676,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0057994139, 'C': 0.0078199743, 'FA': 0.0011641539, 'GA': 0.0024110724, 'Start': 0.0122378202, 'Stub': 0.9705675655}}}}"
989941326,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0051381825, 'C': 0.005179719, 'FA': 0.0010244472, 'GA': 0.00157973, 'Start': 0.010001282, 'Stub': 0.9770766393}}}}"
1083670137,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0072758688, 'C': 0.0079616491, 'FA': 0.0014944824, 'GA': 0.0022377616, 'Start': 0.0198591118, 'Stub': 0.9611711264}}}}"
1072761348,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0788277059, 'C': 0.0452303676, 'FA': 0.0048775734, 'GA': 0.0077096527, 'Start': 0.7467889645, 'Stub': 0.1165657359}}}}"
1035890502,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0067232359, 'C': 0.0069679954, 'FA': 0.0013543315, 'GA': 0.0020132369, 'Start': 0.0163766371, 'Stub': 0.9665645632}}}}"
1102185475,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0067463971, 'C': 0.0096654976, 'FA': 0.0013604149, 'GA': 0.0030773816, 'Start': 0.0167396107, 'Stub': 0.9624106981}}}}"
1073206939,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0485441025, 'C': 0.1531892062, 'FA': 0.0052374357, 'GA': 0.0156976948, 'Start': 0.7076784752, 'Stub': 0.0696530857}}}}"
1068148753,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0075113952, 'C': 0.0114165298, 'FA': 0.0014309784, 'GA': 0.0034038444, 'Start': 0.0206200231, 'Stub': 0.9556172291}}}}"
1100037128,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0095699142, 'C': 0.0177750758, 'FA': 0.0018335304, 'GA': 0.0038631233, 'Start': 0.0316458793, 'Stub': 0.935312477}}}}"
1067754685,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0150501477, 'C': 0.0200557759, 'FA': 0.0026624821, 'GA': 0.0043891225, 'Start': 0.1375067355, 'Stub': 0.8203357363}}}}"
1073206214,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0234886142, 'C': 0.0426466494, 'FA': 0.0039430434, 'GA': 0.0080137646, 'Start': 0.3939920418, 'Stub': 0.5279158868}}}}"
1110844685,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0145986432, 'C': 0.0282333744, 'FA': 0.0029081035, 'GA': 0.0061359177, 'Start': 0.0823707064, 'Stub': 0.8657532548}}}}"
1111128923,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.1389438198, 'C': 0.3922468181, 'FA': 0.0082286439, 'GA': 0.2463959327, 'Start': 0.2083645853, 'Stub': 0.0058202003}}}}"
1096426574,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0210803077, 'C': 0.0387632855, 'FA': 0.0028788735, 'GA': 0.0062105623, 'Start': 0.1755679868, 'Stub': 0.7554989842}}}}"
1005790906,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0075127469, 'C': 0.0092875706, 'FA': 0.0012825091, 'GA': 0.0024908273, 'Start': 0.0193796034, 'Stub': 0.9600467428}}}}"
959654287,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0070908478, 'C': 0.0069266692, 'FA': 0.0013617351, 'GA': 0.0020722481, 'Start': 0.0188195502, 'Stub': 0.9637289497}}}}"
1086339086,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.2602339961, 'C': 0.3173491204, 'FA': 0.0069203684, 'GA': 0.0120015292, 'Start': 0.392776009, 'Stub': 0.0107189769}}}}"
1096175549,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0116437257, 'C': 0.0171556372, 'FA': 0.0021793593, 'GA': 0.0069999918, 'Start': 0.0860061937, 'Stub': 0.8760150923}}}}"
1113829451,"{'articlequality': {'score': {'prediction': 'B', 'probability': {'B': 0.3515464389, 'C': 0.2683762095, 'FA': 0.2655880638, 'GA': 0.0976266471, 'Start': 0.0126889793, 'Stub': 0.0041736614}}}}"
1096261399,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0600043937, 'C': 0.1796864139, 'FA': 0.0047817707, 'GA': 0.0101800372, 'Start': 0.7053554173, 'Stub': 0.0399919671}}}}"
1096459313,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0518233307, 'C': 0.1667656924, 'FA': 0.0067401748, 'GA': 0.0211726352, 'Start': 0.6449093023, 'Stub': 0.1085888647}}}}"
1106856167,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0063914266, 'C': 0.0079790857, 'FA': 0.0012697167, 'GA': 0.0026633141, 'Start': 0.0139578989, 'Stub': 0.9677385581}}}}"
1016343362,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0630195435, 'C': 0.0905325795, 'FA': 0.0058507182, 'GA': 0.0192341457, 'Start': 0.5264874095, 'Stub': 0.2948756037}}}}"
1069152180,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.2144905629, 'C': 0.4735089497, 'FA': 0.0254909548, 'GA': 0.2369427123, 'Start': 0.0435924064, 'Stub': 0.005974414}}}}"
1032047313,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.2953685942, 'C': 0.6327232425, 'FA': 0.0181325492, 'GA': 0.0194797669, 'Start': 0.0299848633, 'Stub': 0.0043109838}}}}"
1046857776,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0153366248, 'C': 0.0208795695, 'FA': 0.0027327307, 'GA': 0.0048273121, 'Start': 0.153359116, 'Stub': 0.8028646469}}}}"
1095822812,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0264929537, 'C': 0.0366275194, 'FA': 0.0042153489, 'GA': 0.0065941814, 'Start': 0.7323822691, 'Stub': 0.1936877276}}}}"
1099308421,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0278012947, 'C': 0.0507122596, 'FA': 0.0030462667, 'GA': 0.0109153623, 'Start': 0.4473049068, 'Stub': 0.4602199099}}}}"
1114419837,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0541482141, 'C': 0.0388877469, 'FA': 0.0043402188, 'GA': 0.0070033752, 'Start': 0.6594229156, 'Stub': 0.2361975294}}}}"
1084735335,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0905656299, 'C': 0.3090600667, 'FA': 0.0057653435, 'GA': 0.0108160081, 'Start': 0.5508025475, 'Stub': 0.0329904044}}}}"
1048485720,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.1474131841, 'C': 0.6024421011, 'FA': 0.0062725205, 'GA': 0.0118530561, 'Start': 0.225189865, 'Stub': 0.0068292734}}}}"
1112117000,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0064039917, 'C': 0.0052375186, 'FA': 0.0011118089, 'GA': 0.0015549578, 'Start': 0.0199061435, 'Stub': 0.9657855795}}}}"
1090623549,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.1000266686, 'C': 0.2319677194, 'FA': 0.003891, 'GA': 0.0107297547, 'Start': 0.6120755791, 'Stub': 0.0413092782}}}}"
1114420639,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0070112827, 'C': 0.0066385835, 'FA': 0.0013374601, 'GA': 0.0021036663, 'Start': 0.0279258904, 'Stub': 0.9549831169}}}}"
1107982644,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0090731456, 'C': 0.0150668247, 'FA': 0.0019596093, 'GA': 0.0045227075, 'Start': 0.0747798462, 'Stub': 0.8945978666}}}}"
980519720,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0067150721, 'C': 0.0095881177, 'FA': 0.0013561859, 'GA': 0.003225776, 'Start': 0.0291681523, 'Stub': 0.9499466959}}}}"
1055697655,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0262162556, 'C': 0.0400126812, 'FA': 0.0043114837, 'GA': 0.0083105316, 'Start': 0.445914706, 'Stub': 0.475234342}}}}"
1114426086,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.213534278, 'C': 0.4405072027, 'FA': 0.0086128619, 'GA': 0.2479867914, 'Start': 0.0745303777, 'Stub': 0.0148284882}}}}"
1114420707,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0550748043, 'C': 0.1762176395, 'FA': 0.0051823773, 'GA': 0.0148668436, 'Start': 0.6640788418, 'Stub': 0.0845794935}}}}"
1107169295,"{'articlequality': {'score': {'prediction': 'GA', 'probability': {'B': 0.2026774946, 'C': 0.282986119, 'FA': 0.0072505183, 'GA': 0.3973954629, 'Start': 0.1004010582, 'Stub': 0.009289347}}}}"
933482772,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0159311672, 'C': 0.0160989905, 'FA': 0.0025851009, 'GA': 0.0043392953, 'Start': 0.2534231296, 'Stub': 0.7076223165}}}}"
1114420738,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0105987709, 'C': 0.0201196283, 'FA': 0.001776343, 'GA': 0.0047078047, 'Start': 0.0455289046, 'Stub': 0.9172685485}}}}"
1114426546,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0176201066, 'C': 0.0596017556, 'FA': 0.0027899209, 'GA': 0.0067905678, 'Start': 0.3595869366, 'Stub': 0.5536107126}}}}"
1086955149,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0135403575, 'C': 0.0275422405, 'FA': 0.0025506152, 'GA': 0.005933957, 'Start': 0.2136051982, 'Stub': 0.7368276317}}}}"
1114420793,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0250861893, 'C': 0.0431454111, 'FA': 0.003848388, 'GA': 0.0062317955, 'Start': 0.7465978371, 'Stub': 0.175090379}}}}"
997950968,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0224410214, 'C': 0.0293391521, 'FA': 0.0036971529, 'GA': 0.0058810762, 'Start': 0.374994684, 'Stub': 0.5636469133}}}}"
1112473939,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0218567041, 'C': 0.0266471871, 'FA': 0.0036193342, 'GA': 0.0051739359, 'Start': 0.7252903526, 'Stub': 0.2174124861}}}}"
1089443270,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.2049001397, 'C': 0.4914350707, 'FA': 0.0371662684, 'GA': 0.2491142141, 'Start': 0.0132378305, 'Stub': 0.0041464767}}}}"
1112474283,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0261828066, 'C': 0.0530060052, 'FA': 0.0041417626, 'GA': 0.0090248504, 'Start': 0.4529957409, 'Stub': 0.4546488343}}}}"
1107215721,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.1465814957, 'C': 0.7349853634, 'FA': 0.0060240877, 'GA': 0.0276673503, 'Start': 0.0790660525, 'Stub': 0.0056756504}}}}"
1071736555,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.185161832, 'C': 0.4356764305, 'FA': 0.0066345234, 'GA': 0.0138307725, 'Start': 0.3488896479, 'Stub': 0.0098067936}}}}"
1007538469,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0092134855, 'C': 0.0085781497, 'FA': 0.0014390791, 'GA': 0.0025293958, 'Start': 0.0362431632, 'Stub': 0.9419967266}}}}"
941916920,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0208864326, 'C': 0.0290722024, 'FA': 0.0028970487, 'GA': 0.0051649694, 'Start': 0.3455366226, 'Stub': 0.5964427244}}}}"
1112473750,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.2290751743, 'C': 0.5410746113, 'FA': 0.0146038104, 'GA': 0.0525337011, 'Start': 0.1505122846, 'Stub': 0.0122004183}}}}"
1112474612,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0183272806, 'C': 0.0208991914, 'FA': 0.003053772, 'GA': 0.0062972359, 'Start': 0.3407748605, 'Stub': 0.6106476595}}}}"
1112603346,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.1504379895, 'C': 0.3768903001, 'FA': 0.0055706021, 'GA': 0.0223458354, 'Start': 0.4376445116, 'Stub': 0.0071107614}}}}"
1112275892,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.3320484633, 'C': 0.5112374957, 'FA': 0.017597707, 'GA': 0.0888526643, 'Start': 0.0427395183, 'Stub': 0.0075241514}}}}"
1101206070,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.156955066, 'C': 0.5179372291, 'FA': 0.0058037037, 'GA': 0.0657583248, 'Start': 0.2480518105, 'Stub': 0.005493866}}}}"
1105446235,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0343586541, 'C': 0.033194492, 'FA': 0.0039264663, 'GA': 0.0065299729, 'Start': 0.6319606314, 'Stub': 0.2900297834}}}}"
1050014678,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.1522305092, 'C': 0.5356946447, 'FA': 0.0070999618, 'GA': 0.0516091895, 'Start': 0.2398708049, 'Stub': 0.0134948899}}}}"
1065573627,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0058102006, 'C': 0.0074814637, 'FA': 0.0010634942, 'GA': 0.0022035026, 'Start': 0.0116059887, 'Stub': 0.9718353501}}}}"
1111898436,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0937927457, 'C': 0.3324082577, 'FA': 0.0042745122, 'GA': 0.0108887196, 'Start': 0.5430415573, 'Stub': 0.0155942074}}}}"
1114850674,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0483963848, 'C': 0.0466461027, 'FA': 0.0040240206, 'GA': 0.0066664158, 'Start': 0.8504982369, 'Stub': 0.0437688392}}}}"
1048166289,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.1588739618, 'C': 0.3509160221, 'FA': 0.0057336233, 'GA': 0.0148376814, 'Start': 0.4521252597, 'Stub': 0.0175134518}}}}"
1033894166,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0389693368, 'C': 0.0599323589, 'FA': 0.0042627807, 'GA': 0.0095664907, 'Start': 0.3219969478, 'Stub': 0.5652720852}}}}"
1058620648,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0196765814, 'C': 0.0348481434, 'FA': 0.003299993, 'GA': 0.0058343101, 'Start': 0.512045224, 'Stub': 0.4242957481}}}}"
977059921,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0105596287, 'C': 0.0141657757, 'FA': 0.0018343821, 'GA': 0.003142173, 'Start': 0.1424298443, 'Stub': 0.8278681961}}}}"
1099978355,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0098972169, 'C': 0.0193688347, 'FA': 0.0021011843, 'GA': 0.0049732073, 'Start': 0.0849928875, 'Stub': 0.8786666694}}}}"
1112474313,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0093961775, 'C': 0.0099287409, 'FA': 0.0016033681, 'GA': 0.0028535182, 'Start': 0.0657289893, 'Stub': 0.9104892058}}}}"
1109478769,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0099612024, 'C': 0.0160219561, 'FA': 0.0016410257, 'GA': 0.003633242, 'Start': 0.0468598379, 'Stub': 0.9218827358}}}}"
1061803495,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.2796335574, 'C': 0.5560224521, 'FA': 0.0083109925, 'GA': 0.0141987238, 'Start': 0.1369837755, 'Stub': 0.0048504986}}}}"
1106125275,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0399404468, 'C': 0.1498253803, 'FA': 0.00608289, 'GA': 0.0116867937, 'Start': 0.6468535875, 'Stub': 0.1456109017}}}}"
1092446707,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0136352598, 'C': 0.0148126961, 'FA': 0.0020393367, 'GA': 0.0036203931, 'Start': 0.1491783767, 'Stub': 0.8167139376}}}}"
994058910,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0054616232, 'C': 0.0057321713, 'FA': 0.0011064212, 'GA': 0.0017530297, 'Start': 0.0142848876, 'Stub': 0.9716618669}}}}"
1007521446,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0334378757, 'C': 0.112148356, 'FA': 0.0045483574, 'GA': 0.0115139851, 'Start': 0.4268171241, 'Stub': 0.4115343018}}}}"
1089049732,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0048719688, 'C': 0.0060906483, 'FA': 0.0008900327, 'GA': 0.0018047302, 'Start': 0.0095947086, 'Stub': 0.9767479114}}}}"
1078907075,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0291527174, 'C': 0.0345851355, 'FA': 0.0042139288, 'GA': 0.0069987793, 'Start': 0.6798371998, 'Stub': 0.2452122392}}}}"
1112576338,"{'articlequality': {'score': {'prediction': 'C', 'probability': {'B': 0.3675511999, 'C': 0.3773924355, 'FA': 0.0117968962, 'GA': 0.1895123951, 'Start': 0.0477985542, 'Stub': 0.005948519}}}}"
1093955134,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0506746845, 'C': 0.0828213454, 'FA': 0.00620465, 'GA': 0.0083329753, 'Start': 0.7561918797, 'Stub': 0.0957744652}}}}"
1016446506,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.1191266647, 'C': 0.2655126992, 'FA': 0.0045183919, 'GA': 0.0083005777, 'Start': 0.5946597531, 'Stub': 0.0078819134}}}}"
1038160173,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0069686313, 'C': 0.0126545612, 'FA': 0.0015030713, 'GA': 0.0033958831, 'Start': 0.0258946171, 'Stub': 0.949583236}}}}"
1111962495,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0228674788, 'C': 0.0325875076, 'FA': 0.0034517676, 'GA': 0.0063587816, 'Start': 0.5969919953, 'Stub': 0.3377424693}}}}"
1102138152,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0376127747, 'C': 0.1382529694, 'FA': 0.007663994, 'GA': 0.0150921928, 'Start': 0.579059241, 'Stub': 0.2223188281}}}}"
1075526613,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0774563166, 'C': 0.1959290998, 'FA': 0.0043375195, 'GA': 0.0111470161, 'Start': 0.6943747512, 'Stub': 0.0167552968}}}}"
1109309028,"{'articlequality': {'score': {'prediction': 'Stub', 'probability': {'B': 0.0100681618, 'C': 0.0144469367, 'FA': 0.0019701186, 'GA': 0.0039954334, 'Start': 0.118172371, 'Stub': 0.8513469785}}}}"
1109649588,"{'articlequality': {'score': {'prediction': 'Start', 'probability': {'B': 0.0502742723, 'C': 0.1356016731, 'FA': 0.0028487755, 'GA': 0.0047071677, 'Start': 0.7822274954, 'Stub': 0.0243406161}}}}"
